work_order_id,equipment_id,work_order_type,description,priority,status,creation_date,planned_date,completion_date,assigned_technician,estimated_hours,actual_hours
WO3347,EQ118,Dépannage urgent,Maintenance Moteur électrique 118 - Remplacement,Urgent,Terminé,2025-06-16,2025-06-25,2025-06-30,Claire Bernard,7,3
WO3348,EQ102,Nettoyage,Maintenance Pompe centrifuge 102 - Vérification,Urgent,Annulé,2025-09-17,2025-09-28,,Pierre Moreau,1,
WO3349,EQ037,Inspection,Maintenance Robot industriel 37 - Contrôle,Normal,Terminé,2025-05-15,2025-05-20,2025-05-25,Martin Dubois,9,13
WO3350,EQ074,Maintenance corrective,Maintenance Transformateur 74 - Réparation,Urgent,Terminé,2025-08-12,2025-08-22,2025-08-22,Marie Durand,2,16
WO3351,EQ126,Amélioration,Maintenance Compresseur 126 - Réparation,Normal,Terminé,2025-06-20,2025-06-24,2025-06-27,Marie Durand,14,11
WO3352,EQ086,Inspection,Maintenance Presse hydraulique 86 - Vérification,Urgent,Annulé,2025-05-09,2025-05-21,,Marie Durand,8,
WO3353,EQ360,Révision générale,Maintenance Moteur électrique 360 - Contrôle,Normal,Terminé,2025-08-22,2025-09-01,2025-09-02,Claire Bernard,16,7
WO3354,EQ270,Inspection,Maintenance Convoyeur 270 - Vérification,Programmé,Terminé,2025-06-07,2025-06-18,2025-06-16,Pierre Moreau,8,1
WO3355,EQ272,Révision générale,Maintenance Transformateur 272 - Réparation,Normal,Terminé,2025-06-09,2025-06-18,2025-06-16,Claire Bernard,9,17
WO3356,EQ218,Maintenance préventive,Maintenance Chaudière 218 - Réparation,Urgent,Terminé,2025-10-19,2025-10-27,2025-10-28,Claire Bernard,13,10
WO3357,EQ232,Maintenance préventive,Maintenance Groupe électrogène 232 - Contrôle,Très urgent,Terminé,2025-08-03,2025-08-14,2025-08-13,Claire Bernard,14,19
WO3358,EQ043,Maintenance préventive,Maintenance Convoyeur 43 - Remplacement,Urgent,Terminé,2025-09-09,2025-09-20,2025-09-23,Pierre Moreau,10,16
WO3359,EQ022,Inspection,Maintenance Échangeur thermique 22 - Contrôle,Urgent,Terminé,2025-05-29,2025-06-08,2025-06-12,Jean Leroy,11,8
WO3360,EQ114,Inspection,Maintenance Échangeur thermique 114 - Réparation,Très urgent,Terminé,2025-10-12,2025-10-24,2025-10-22,Jean Leroy,7,19
WO3361,EQ277,Révision générale,Maintenance Échangeur thermique 277 - Réparation,Normal,Annulé,2025-05-29,2025-05-31,,Sophie Laurent,16,
WO3362,EQ103,Nettoyage,Maintenance Ventilateur 103 - Vérification,Normal,Terminé,2025-06-11,2025-06-25,2025-06-30,Pierre Moreau,9,5
WO3363,EQ406,Dépannage urgent,Maintenance Réducteur 406 - Contrôle,Programmé,Terminé,2025-06-24,2025-06-30,2025-07-04,Claire Bernard,5,3
WO3364,EQ061,Maintenance corrective,Maintenance Pompe centrifuge 61 - Remplacement,Très urgent,Terminé,2025-06-22,2025-07-01,2025-07-04,Pierre Moreau,2,13
WO3365,EQ026,Révision générale,Maintenance Transformateur 26 - Réparation,Programmé,Terminé,2025-08-27,2025-09-10,2025-09-10,Sophie Laurent,11,13
WO3366,EQ072,Dépannage urgent,Maintenance Presse hydraulique 72 - Contrôle,Programmé,Terminé,2025-06-13,2025-06-14,2025-06-13,Marie Durand,12,19
WO3367,EQ288,Maintenance préventive,Maintenance Moteur électrique 288 - Remplacement,Très urgent,Terminé,2025-08-17,2025-08-21,2025-08-21,Marie Durand,7,13
WO3368,EQ105,Maintenance corrective,Maintenance Moteur électrique 105 - Remplacement,Très urgent,Terminé,2025-10-12,2025-10-16,2025-10-18,Pierre Moreau,9,10
WO3369,EQ025,Inspection,Maintenance Robot industriel 25 - Vérification,Normal,Annulé,2025-07-24,2025-07-25,,Martin Dubois,4,
WO3370,EQ340,Révision générale,Maintenance Transformateur 340 - Contrôle,Urgent,Terminé,2025-10-28,2025-11-02,2025-11-03,Pierre Moreau,6,15
WO3371,EQ008,Maintenance préventive,Maintenance Convoyeur 08 - Remplacement,Très urgent,Terminé,2025-09-01,2025-09-12,2025-09-15,Marie Durand,14,17
WO3372,EQ301,Maintenance corrective,Maintenance Pompe centrifuge 301 - Remplacement,Normal,Terminé,2025-07-04,2025-07-07,2025-07-08,Claire Bernard,15,7
WO3373,EQ031,Maintenance préventive,Maintenance Robot industriel 31 - Vérification,Normal,Terminé,2025-06-04,2025-06-13,2025-06-15,Marie Durand,13,5
WO3374,EQ309,Maintenance préventive,Maintenance Robot industriel 309 - Réparation,Normal,Terminé,2025-09-05,2025-09-19,2025-09-18,Claire Bernard,2,5
WO3375,EQ001,Révision générale,Maintenance Pompe centrifuge 01 - Vérification,Programmé,Terminé,2025-08-12,2025-08-25,2025-08-28,Claire Bernard,4,10
WO3376,EQ268,Maintenance préventive,Maintenance Compresseur 268 - Remplacement,Programmé,Terminé,2025-10-10,2025-10-18,2025-10-22,Sophie Laurent,3,18
WO3377,EQ468,Nettoyage,Maintenance Pompe centrifuge 468 - Vérification,Très urgent,Terminé,2025-08-23,2025-08-27,2025-08-25,Pierre Moreau,3,10
WO3378,EQ414,Maintenance préventive,Maintenance Pompe centrifuge 414 - Vérification,Normal,Terminé,2025-09-16,2025-09-28,2025-09-26,Claire Bernard,1,12
WO3379,EQ092,Maintenance corrective,Maintenance Transformateur 92 - Réparation,Programmé,Terminé,2025-09-18,2025-09-23,2025-09-25,Claire Bernard,3,6
WO3380,EQ302,Inspection,Maintenance Ventilateur 302 - Remplacement,Normal,Terminé,2025-08-02,2025-08-06,2025-08-07,Pierre Moreau,16,14
WO3381,EQ143,Inspection,Maintenance Convoyeur 143 - Contrôle,Très urgent,Terminé,2025-05-20,2025-05-23,2025-05-28,Jean Leroy,11,6
WO3382,EQ413,Révision générale,Maintenance Transformateur 413 - Remplacement,Très urgent,Terminé,2025-07-24,2025-07-28,2025-07-27,Claire Bernard,2,4
WO3383,EQ327,Dépannage urgent,Maintenance Presse hydraulique 327 - Remplacement,Très urgent,Terminé,2025-10-27,2025-11-10,2025-11-14,Martin Dubois,9,1
WO3384,EQ075,Amélioration,Maintenance Échangeur thermique 75 - Remplacement,Normal,Terminé,2025-09-25,2025-10-02,2025-10-05,Pierre Moreau,16,16
WO3385,EQ089,Maintenance corrective,Maintenance Pompe centrifuge 89 - Remplacement,Programmé,Terminé,2025-08-24,2025-08-27,2025-08-28,Pierre Moreau,11,1
WO3386,EQ200,Maintenance préventive,Maintenance Ventilateur 200 - Remplacement,Programmé,Terminé,2025-08-29,2025-09-09,2025-09-14,Martin Dubois,10,4
WO3387,EQ083,Maintenance préventive,Maintenance Échangeur thermique 83 - Réparation,Très urgent,Annulé,2025-06-25,2025-06-30,,Claire Bernard,10,
WO3388,EQ384,Révision générale,Maintenance Transformateur 384 - Vérification,Urgent,Terminé,2025-09-24,2025-09-25,2025-09-25,Claire Bernard,8,15
WO3389,EQ125,Dépannage urgent,Maintenance Moteur électrique 125 - Réparation,Normal,En cours,2025-10-17,2025-10-26,,Marie Durand,2,
WO3390,EQ173,Dépannage urgent,Maintenance Pompe centrifuge 173 - Remplacement,Programmé,Annulé,2025-05-23,2025-05-24,,Claire Bernard,11,
WO3391,EQ244,Inspection,Maintenance Transformateur 244 - Réparation,Normal,Terminé,2025-08-31,2025-09-07,2025-09-08,Sophie Laurent,6,5
WO3392,EQ003,Révision générale,Maintenance Presse hydraulique 03 - Réparation,Très urgent,Annulé,2025-07-13,2025-07-24,,Martin Dubois,6,
WO3393,EQ169,Nettoyage,Maintenance Compresseur 169 - Contrôle,Normal,Terminé,2025-07-16,2025-07-18,2025-07-21,Marie Durand,16,13
WO3394,EQ499,Maintenance préventive,Maintenance Presse hydraulique 499 - Réparation,Programmé,Terminé,2025-07-30,2025-08-11,2025-08-10,Jean Leroy,9,12
WO3395,EQ467,Maintenance préventive,Maintenance Chaudière 467 - Remplacement,Programmé,Terminé,2025-09-01,2025-09-12,2025-09-10,Marie Durand,4,13
WO3396,EQ412,Amélioration,Maintenance Chaudière 412 - Contrôle,Normal,Annulé,2025-05-14,2025-05-20,,Marie Durand,13,
WO3397,EQ355,Inspection,Maintenance Moteur électrique 355 - Réparation,Urgent,Annulé,2025-09-21,2025-10-05,,Claire Bernard,4,
WO3398,EQ289,Révision générale,Maintenance Convoyeur 289 - Contrôle,Très urgent,Terminé,2025-07-25,2025-08-01,2025-08-03,Martin Dubois,4,8
WO3399,EQ454,Révision générale,Maintenance Transformateur 454 - Vérification,Normal,Terminé,2025-09-18,2025-09-26,2025-09-27,Marie Durand,14,16
WO3400,EQ346,Inspection,Maintenance Ventilateur 346 - Contrôle,Très urgent,Annulé,2025-05-21,2025-05-26,,Marie Durand,3,
WO3401,EQ162,Amélioration,Maintenance Convoyeur 162 - Vérification,Programmé,Terminé,2025-06-07,2025-06-11,2025-06-10,Claire Bernard,16,10
WO3402,EQ245,Inspection,Maintenance Chaudière 245 - Vérification,Urgent,Annulé,2025-06-16,2025-06-24,,Claire Bernard,4,
WO3403,EQ334,Dépannage urgent,Maintenance Réducteur 334 - Vérification,Très urgent,Terminé,2025-07-02,2025-07-06,2025-07-06,Sophie Laurent,14,14
WO3404,EQ329,Maintenance préventive,Maintenance Convoyeur 329 - Vérification,Très urgent,Annulé,2025-08-26,2025-09-05,,Claire Bernard,10,
WO3405,EQ194,Nettoyage,Maintenance Convoyeur 194 - Contrôle,Programmé,Ouvert,2025-10-31,2025-11-08,,Jean Leroy,15,
WO3406,EQ137,Inspection,Maintenance Chaudière 137 - Réparation,Très urgent,Terminé,2025-09-18,2025-09-22,2025-09-26,Marie Durand,16,19
WO3407,EQ363,Maintenance préventive,Maintenance Transformateur 363 - Réparation,Urgent,Terminé,2025-06-07,2025-06-16,2025-06-18,Sophie Laurent,8,15
WO3408,EQ498,Maintenance préventive,Maintenance Réducteur 498 - Remplacement,Normal,Terminé,2025-07-28,2025-08-04,2025-08-02,Pierre Moreau,7,12
WO3409,EQ261,Amélioration,Maintenance Presse hydraulique 261 - Remplacement,Urgent,Terminé,2025-07-24,2025-07-30,2025-08-01,Martin Dubois,9,17
WO3410,EQ072,Révision générale,Maintenance Presse hydraulique 72 - Contrôle,Programmé,Terminé,2025-09-29,2025-10-05,2025-10-03,Claire Bernard,12,12
WO3411,EQ433,Révision générale,Maintenance Groupe électrogène 433 - Vérification,Urgent,Annulé,2025-06-12,2025-06-25,,Jean Leroy,1,
WO3412,EQ240,Maintenance corrective,Maintenance Convoyeur 240 - Réparation,Normal,Annulé,2025-06-03,2025-06-14,,Pierre Moreau,9,
WO3413,EQ058,Nettoyage,Maintenance Chaudière 58 - Vérification,Programmé,Terminé,2025-06-19,2025-06-20,2025-06-18,Martin Dubois,7,4
WO3414,EQ176,Maintenance corrective,Maintenance Groupe électrogène 176 - Vérification,Urgent,Terminé,2025-09-15,2025-09-24,2025-09-22,Pierre Moreau,9,17
WO3415,EQ197,Maintenance préventive,Maintenance Compresseur 197 - Vérification,Normal,Terminé,2025-10-24,2025-10-29,2025-10-28,Claire Bernard,9,6
WO3416,EQ284,Maintenance corrective,Maintenance Presse hydraulique 284 - Vérification,Très urgent,Terminé,2025-05-17,2025-05-24,2025-05-23,Martin Dubois,9,3
WO3417,EQ161,Révision générale,Maintenance Presse hydraulique 161 - Remplacement,Programmé,Terminé,2025-07-07,2025-07-14,2025-07-12,Pierre Moreau,12,1
WO3418,EQ328,Maintenance préventive,Maintenance Compresseur 328 - Vérification,Programmé,Annulé,2025-06-30,2025-07-04,,Jean Leroy,4,
WO3419,EQ116,Maintenance corrective,Maintenance Compresseur 116 - Contrôle,Urgent,Terminé,2025-05-20,2025-05-21,2025-05-26,Jean Leroy,8,19
WO3420,EQ354,Dépannage urgent,Maintenance Transformateur 354 - Remplacement,Très urgent,Terminé,2025-07-04,2025-07-15,2025-07-19,Sophie Laurent,4,4
WO3421,EQ081,Maintenance corrective,Maintenance Ventilateur 81 - Réparation,Programmé,Terminé,2025-07-12,2025-07-18,2025-07-23,Jean Leroy,5,13
WO3422,EQ500,Maintenance préventive,Maintenance Échangeur thermique 500 - Remplacement,Programmé,En cours,2025-11-02,2025-11-08,,Marie Durand,2,
WO3423,EQ034,Dépannage urgent,Maintenance Presse hydraulique 34 - Remplacement,Programmé,Annulé,2025-07-03,2025-07-11,,Pierre Moreau,13,
WO3424,EQ371,Maintenance préventive,Maintenance Groupe électrogène 371 - Contrôle,Urgent,Terminé,2025-08-05,2025-08-18,2025-08-17,Sophie Laurent,12,4
WO3425,EQ486,Révision générale,Maintenance Robot industriel 486 - Remplacement,Urgent,Terminé,2025-06-29,2025-06-30,2025-07-05,Marie Durand,3,13
WO3426,EQ122,Inspection,Maintenance Convoyeur 122 - Remplacement,Normal,Terminé,2025-08-12,2025-08-16,2025-08-15,Claire Bernard,4,19
WO3427,EQ196,Révision générale,Maintenance Moteur électrique 196 - Réparation,Urgent,Terminé,2025-08-13,2025-08-16,2025-08-14,Martin Dubois,10,14
WO3428,EQ445,Nettoyage,Maintenance Presse hydraulique 445 - Réparation,Programmé,En cours,2025-10-26,2025-10-27,,Claire Bernard,11,
WO3429,EQ434,Maintenance corrective,Maintenance Chaudière 434 - Vérification,Programmé,Annulé,2025-05-31,2025-06-03,,Jean Leroy,14,
WO3430,EQ121,Amélioration,Maintenance Convoyeur 121 - Contrôle,Très urgent,Annulé,2025-05-27,2025-05-28,,Martin Dubois,6,
WO3431,EQ170,Révision générale,Maintenance Pompe centrifuge 170 - Vérification,Normal,Terminé,2025-06-04,2025-06-10,2025-06-10,Marie Durand,9,10
WO3432,EQ283,Révision générale,Maintenance Ventilateur 283 - Vérification,Très urgent,Annulé,2025-09-21,2025-10-05,,Claire Bernard,5,
WO3433,EQ046,Révision générale,Maintenance Robot industriel 46 - Contrôle,Très urgent,En cours,2025-10-15,2025-10-19,,Pierre Moreau,5,
WO3434,EQ195,Inspection,Maintenance Réducteur 195 - Vérification,Normal,Terminé,2025-07-27,2025-08-09,2025-08-09,Sophie Laurent,2,5
WO3435,EQ445,Révision générale,Maintenance Presse hydraulique 445 - Vérification,Très urgent,Terminé,2025-08-16,2025-08-25,2025-08-24,Pierre Moreau,4,10
WO3436,EQ088,Maintenance préventive,Maintenance Moteur électrique 88 - Remplacement,Très urgent,Terminé,2025-08-09,2025-08-23,2025-08-21,Pierre Moreau,2,6
WO3437,EQ151,Maintenance préventive,Maintenance Pompe centrifuge 151 - Remplacement,Programmé,Terminé,2025-05-23,2025-05-25,2025-05-25,Sophie Laurent,8,2
WO3438,EQ082,Amélioration,Maintenance Réducteur 82 - Vérification,Très urgent,Terminé,2025-06-27,2025-06-28,2025-07-03,Martin Dubois,8,8
WO3439,EQ219,Inspection,Maintenance Convoyeur 219 - Remplacement,Urgent,Terminé,2025-07-20,2025-07-21,2025-07-23,Jean Leroy,15,13
WO3440,EQ055,Maintenance corrective,Maintenance Groupe électrogène 55 - Réparation,Normal,Terminé,2025-08-02,2025-08-12,2025-08-17,Pierre Moreau,16,16
WO3441,EQ454,Révision générale,Maintenance Transformateur 454 - Vérification,Urgent,Terminé,2025-10-13,2025-10-25,2025-10-28,Claire Bernard,9,9
WO3442,EQ113,Maintenance préventive,Maintenance Pompe centrifuge 113 - Vérification,Programmé,Terminé,2025-08-03,2025-08-09,2025-08-11,Marie Durand,13,19
WO3443,EQ227,Nettoyage,Maintenance Transformateur 227 - Contrôle,Très urgent,Terminé,2025-10-20,2025-11-03,2025-11-05,Pierre Moreau,16,19
WO3444,EQ406,Dépannage urgent,Maintenance Réducteur 406 - Réparation,Normal,Terminé,2025-08-16,2025-08-30,2025-09-03,Marie Durand,6,11
WO3445,EQ264,Maintenance préventive,Maintenance Ventilateur 264 - Vérification,Normal,Terminé,2025-05-20,2025-05-30,2025-05-31,Marie Durand,4,1
WO3446,EQ343,Dépannage urgent,Maintenance Transformateur 343 - Remplacement,Programmé,Terminé,2025-08-12,2025-08-17,2025-08-22,Jean Leroy,6,13
WO3447,EQ438,Maintenance corrective,Maintenance Presse hydraulique 438 - Réparation,Programmé,Terminé,2025-08-10,2025-08-21,2025-08-20,Marie Durand,1,20
WO3448,EQ303,Maintenance corrective,Maintenance Groupe électrogène 303 - Vérification,Normal,Terminé,2025-09-11,2025-09-13,2025-09-17,Pierre Moreau,15,11
WO3449,EQ149,Nettoyage,Maintenance Compresseur 149 - Vérification,Urgent,Annulé,2025-05-20,2025-05-21,,Martin Dubois,14,
WO3450,EQ453,Nettoyage,Maintenance Groupe électrogène 453 - Vérification,Très urgent,Terminé,2025-06-13,2025-06-22,2025-06-25,Jean Leroy,10,19
WO3451,EQ149,Nettoyage,Maintenance Compresseur 149 - Contrôle,Programmé,Terminé,2025-08-14,2025-08-25,2025-08-28,Claire Bernard,10,20
WO3452,EQ300,Maintenance préventive,Maintenance Chaudière 300 - Réparation,Très urgent,Terminé,2025-09-13,2025-09-17,2025-09-18,Sophie Laurent,7,4
WO3453,EQ260,Dépannage urgent,Maintenance Pompe centrifuge 260 - Remplacement,Très urgent,Annulé,2025-10-03,2025-10-07,,Marie Durand,13,
WO3454,EQ266,Révision générale,Maintenance Pompe centrifuge 266 - Vérification,Très urgent,Terminé,2025-06-15,2025-06-22,2025-06-27,Pierre Moreau,8,8
WO3455,EQ438,Nettoyage,Maintenance Presse hydraulique 438 - Réparation,Très urgent,Terminé,2025-05-20,2025-05-26,2025-05-31,Sophie Laurent,5,10
WO3456,EQ103,Révision générale,Maintenance Ventilateur 103 - Remplacement,Programmé,Annulé,2025-08-06,2025-08-10,,Claire Bernard,15,
WO3457,EQ184,Dépannage urgent,Maintenance Robot industriel 184 - Remplacement,Urgent,Terminé,2025-09-20,2025-09-24,2025-09-25,Sophie Laurent,14,12
WO3458,EQ397,Dépannage urgent,Maintenance Presse hydraulique 397 - Contrôle,Urgent,Terminé,2025-08-03,2025-08-08,2025-08-07,Claire Bernard,9,13
WO3459,EQ473,Inspection,Maintenance Échangeur thermique 473 - Vérification,Très urgent,En cours,2025-10-26,2025-11-03,,Marie Durand,12,
WO3460,EQ042,Amélioration,Maintenance Moteur électrique 42 - Réparation,Urgent,Terminé,2025-07-13,2025-07-24,2025-07-24,Jean Leroy,15,7
WO3461,EQ260,Dépannage urgent,Maintenance Pompe centrifuge 260 - Remplacement,Normal,Terminé,2025-07-22,2025-07-31,2025-08-03,Sophie Laurent,13,3
WO3462,EQ359,Amélioration,Maintenance Convoyeur 359 - Contrôle,Très urgent,Annulé,2025-07-23,2025-07-26,,Pierre Moreau,4,
WO3463,EQ152,Amélioration,Maintenance Chaudière 152 - Remplacement,Très urgent,Terminé,2025-07-31,2025-08-03,2025-08-08,Pierre Moreau,4,7
WO3464,EQ390,Inspection,Maintenance Pompe centrifuge 390 - Réparation,Très urgent,Annulé,2025-09-09,2025-09-15,,Jean Leroy,1,
WO3465,EQ087,Révision générale,Maintenance Convoyeur 87 - Réparation,Très urgent,Terminé,2025-08-05,2025-08-11,2025-08-13,Sophie Laurent,3,12
WO3466,EQ046,Inspection,Maintenance Robot industriel 46 - Réparation,Programmé,Terminé,2025-09-07,2025-09-16,2025-09-14,Jean Leroy,11,1
WO3467,EQ328,Révision générale,Maintenance Compresseur 328 - Réparation,Urgent,Annulé,2025-05-14,2025-05-28,,Jean Leroy,5,
WO3468,EQ420,Maintenance corrective,Maintenance Échangeur thermique 420 - Réparation,Très urgent,Terminé,2025-06-19,2025-06-29,2025-06-27,Marie Durand,7,16
WO3469,EQ100,Révision générale,Maintenance Convoyeur 100 - Réparation,Programmé,Annulé,2025-09-21,2025-10-03,,Marie Durand,14,
WO3470,EQ332,Maintenance corrective,Maintenance Presse hydraulique 332 - Remplacement,Très urgent,Terminé,2025-10-15,2025-10-28,2025-10-27,Claire Bernard,7,4
WO3471,EQ029,Maintenance corrective,Maintenance Presse hydraulique 29 - Réparation,Urgent,Annulé,2025-10-03,2025-10-11,,Claire Bernard,6,
WO3472,EQ375,Inspection,Maintenance Moteur électrique 375 - Contrôle,Très urgent,Terminé,2025-06-30,2025-07-01,2025-06-29,Sophie Laurent,13,5
WO3473,EQ128,Nettoyage,Maintenance Moteur électrique 128 - Contrôle,Normal,Terminé,2025-07-12,2025-07-21,2025-07-21,Claire Bernard,16,13
WO3474,EQ497,Maintenance corrective,Maintenance Presse hydraulique 497 - Réparation,Très urgent,Terminé,2025-07-05,2025-07-08,2025-07-07,Marie Durand,13,9
WO3475,EQ390,Amélioration,Maintenance Pompe centrifuge 390 - Réparation,Urgent,En cours,2025-11-02,2025-11-07,,Jean Leroy,4,
WO3476,EQ103,Maintenance préventive,Maintenance Ventilateur 103 - Réparation,Programmé,Terminé,2025-07-08,2025-07-11,2025-07-10,Martin Dubois,4,17
WO3477,EQ257,Maintenance préventive,Maintenance Convoyeur 257 - Réparation,Normal,Terminé,2025-06-09,2025-06-21,2025-06-26,Claire Bernard,6,17
WO3478,EQ128,Nettoyage,Maintenance Moteur électrique 128 - Réparation,Programmé,Annulé,2025-08-29,2025-09-12,,Claire Bernard,2,
WO3479,EQ146,Maintenance préventive,Maintenance Moteur électrique 146 - Remplacement,Normal,Terminé,2025-10-04,2025-10-08,2025-10-10,Claire Bernard,3,15
WO3480,EQ315,Révision générale,Maintenance Convoyeur 315 - Contrôle,Programmé,Terminé,2025-09-12,2025-09-15,2025-09-16,Claire Bernard,3,17
WO3481,EQ430,Maintenance préventive,Maintenance Compresseur 430 - Réparation,Programmé,Terminé,2025-08-18,2025-08-25,2025-08-24,Claire Bernard,16,8
WO3482,EQ422,Nettoyage,Maintenance Pompe centrifuge 422 - Contrôle,Programmé,Terminé,2025-06-28,2025-06-30,2025-07-03,Pierre Moreau,6,14
WO3483,EQ408,Révision générale,Maintenance Groupe électrogène 408 - Réparation,Très urgent,Terminé,2025-06-19,2025-06-30,2025-07-05,Martin Dubois,7,12
WO3484,EQ059,Inspection,Maintenance Ventilateur 59 - Remplacement,Très urgent,Terminé,2025-08-31,2025-09-05,2025-09-04,Claire Bernard,13,10
WO3485,EQ245,Nettoyage,Maintenance Chaudière 245 - Remplacement,Normal,Terminé,2025-06-11,2025-06-22,2025-06-20,Jean Leroy,10,2
WO3486,EQ373,Nettoyage,Maintenance Compresseur 373 - Remplacement,Normal,Terminé,2025-06-27,2025-06-30,2025-07-04,Claire Bernard,11,13
WO3487,EQ012,Dépannage urgent,Maintenance Ventilateur 12 - Remplacement,Programmé,Annulé,2025-08-07,2025-08-19,,Marie Durand,9,
WO3488,EQ368,Nettoyage,Maintenance Compresseur 368 - Remplacement,Normal,Terminé,2025-07-19,2025-07-29,2025-08-01,Pierre Moreau,15,2
WO3489,EQ244,Amélioration,Maintenance Transformateur 244 - Contrôle,Urgent,Terminé,2025-07-13,2025-07-22,2025-07-27,Claire Bernard,2,8
WO3490,EQ376,Révision générale,Maintenance Chaudière 376 - Remplacement,Normal,Annulé,2025-06-17,2025-06-27,,Martin Dubois,4,
WO3491,EQ079,Nettoyage,Maintenance Moteur électrique 79 - Remplacement,Très urgent,Annulé,2025-07-12,2025-07-24,,Pierre Moreau,12,
WO3492,EQ251,Maintenance corrective,Maintenance Presse hydraulique 251 - Vérification,Très urgent,Annulé,2025-07-05,2025-07-11,,Pierre Moreau,13,
WO3493,EQ498,Nettoyage,Maintenance Réducteur 498 - Remplacement,Urgent,Terminé,2025-07-20,2025-07-23,2025-07-21,Pierre Moreau,4,2
WO3494,EQ438,Maintenance préventive,Maintenance Presse hydraulique 438 - Remplacement,Très urgent,Terminé,2025-06-12,2025-06-22,2025-06-20,Claire Bernard,8,8
WO3495,EQ345,Inspection,Maintenance Transformateur 345 - Contrôle,Normal,Annulé,2025-08-23,2025-09-03,,Marie Durand,4,
WO3496,EQ103,Maintenance corrective,Maintenance Ventilateur 103 - Remplacement,Urgent,Terminé,2025-08-14,2025-08-22,2025-08-23,Martin Dubois,13,1
WO3497,EQ212,Maintenance corrective,Maintenance Presse hydraulique 212 - Réparation,Urgent,Ouvert,2025-11-02,2025-11-13,,Pierre Moreau,7,
WO3498,EQ087,Révision générale,Maintenance Convoyeur 87 - Vérification,Urgent,Terminé,2025-08-14,2025-08-27,2025-08-31,Marie Durand,11,7
WO3499,EQ236,Amélioration,Maintenance Moteur électrique 236 - Réparation,Normal,Annulé,2025-06-26,2025-06-30,,Claire Bernard,6,
WO3500,EQ335,Inspection,Maintenance Réducteur 335 - Contrôle,Urgent,Terminé,2025-07-19,2025-07-20,2025-07-22,Claire Bernard,5,8
WO3501,EQ061,Inspection,Maintenance Pompe centrifuge 61 - Contrôle,Programmé,En cours,2025-10-31,2025-11-13,,Pierre Moreau,10,
WO3502,EQ081,Dépannage urgent,Maintenance Ventilateur 81 - Vérification,Très urgent,Terminé,2025-09-13,2025-09-21,2025-09-19,Sophie Laurent,3,6
WO3503,EQ115,Maintenance préventive,Maintenance Chaudière 115 - Réparation,Très urgent,Terminé,2025-07-30,2025-08-09,2025-08-12,Jean Leroy,4,8
WO3504,EQ098,Nettoyage,Maintenance Presse hydraulique 98 - Contrôle,Très urgent,Terminé,2025-08-13,2025-08-23,2025-08-21,Martin Dubois,14,15
WO3505,EQ392,Amélioration,Maintenance Échangeur thermique 392 - Réparation,Normal,Terminé,2025-09-07,2025-09-16,2025-09-18,Marie Durand,10,8
WO3506,EQ271,Nettoyage,Maintenance Moteur électrique 271 - Remplacement,Programmé,Terminé,2025-08-14,2025-08-17,2025-08-21,Marie Durand,14,13
WO3507,EQ038,Maintenance préventive,Maintenance Ventilateur 38 - Réparation,Programmé,Annulé,2025-06-26,2025-07-10,,Claire Bernard,13,
WO3508,EQ336,Nettoyage,Maintenance Échangeur thermique 336 - Vérification,Urgent,Annulé,2025-08-31,2025-09-14,,Martin Dubois,10,
WO3509,EQ276,Dépannage urgent,Maintenance Réducteur 276 - Remplacement,Très urgent,Terminé,2025-06-03,2025-06-14,2025-06-16,Martin Dubois,6,15
WO3510,EQ140,Maintenance préventive,Maintenance Compresseur 140 - Contrôle,Normal,Annulé,2025-05-19,2025-06-02,,Martin Dubois,12,
WO3511,EQ451,Maintenance corrective,Maintenance Presse hydraulique 451 - Réparation,Programmé,Terminé,2025-09-27,2025-10-05,2025-10-05,Claire Bernard,4,14
WO3512,EQ305,Maintenance corrective,Maintenance Moteur électrique 305 - Vérification,Programmé,Annulé,2025-09-18,2025-10-02,,Sophie Laurent,12,
WO3513,EQ270,Amélioration,Maintenance Convoyeur 270 - Contrôle,Très urgent,Terminé,2025-06-10,2025-06-20,2025-06-24,Jean Leroy,6,10
WO3514,EQ011,Inspection,Maintenance Chaudière 11 - Réparation,Normal,Terminé,2025-06-07,2025-06-12,2025-06-14,Jean Leroy,9,11
WO3515,EQ032,Révision générale,Maintenance Compresseur 32 - Réparation,Très urgent,Terminé,2025-07-29,2025-08-12,2025-08-16,Claire Bernard,3,13
WO3516,EQ477,Dépannage urgent,Maintenance Ventilateur 477 - Vérification,Très urgent,Terminé,2025-06-02,2025-06-07,2025-06-11,Martin Dubois,7,11
WO3517,EQ306,Dépannage urgent,Maintenance Robot industriel 306 - Contrôle,Normal,Annulé,2025-07-28,2025-08-01,,Martin Dubois,3,
WO3518,EQ021,Maintenance préventive,Maintenance Échangeur thermique 21 - Contrôle,Programmé,En cours,2025-10-14,2025-10-28,,Claire Bernard,9,
WO3519,EQ273,Maintenance corrective,Maintenance Robot industriel 273 - Contrôle,Normal,Annulé,2025-07-27,2025-08-03,,Claire Bernard,4,
WO3520,EQ381,Dépannage urgent,Maintenance Transformateur 381 - Contrôle,Urgent,En cours,2025-10-12,2025-10-24,,Sophie Laurent,1,
WO3521,EQ174,Inspection,Maintenance Réducteur 174 - Remplacement,Urgent,Terminé,2025-10-23,2025-10-31,2025-10-30,Sophie Laurent,12,4
